Image Name,Score,X Pos,Y Pos,Cells Detected
201811121505_00333.png,90,66.8352,19.1775,1
201811121505_00334.png,74,87.8872,34.3309,1
201811121505_00335.png,15,87.0619,29.6866,1
201811121505_00336.png,66,68.073,20.35,1
201811121505_00337.png,8,86.4839,30.4272,1
201811121505_00338.png,19,88.2384,30.2773,1
201811121505_00339.png,81,73.6508,25.192,1
201811121505_00340.png,6,69.8074,23.5363,1
201811121505_00341.png,60,71.6097,20.2514,1
201811121505_00342.png,23,55.7439,22.4825,1
201811121505_00343.png,0,-,-,0
201811121505_00344.png,74,89.6465,34.8307,1
201811121505_00345.png,27,88.8463,31.3491,1
201811121505_00346.png,85,90.9669,35.5324,1
201811121505_00347.png,32,87.2237,31.1555,1
201811121505_00348.png,70,70.6629,22.1583,1
201811121505_00349.png,88,65.9634,21.009,1
201811121505_00350.png,7,89.5414,34.8164,1
201811121505_00351.png,32,77.9917,25.0762,1
201811121505_00352.png,7,72.688,24.3034,1
201811121505_00353.png,48,79.0974,26.0624,5
201811121505_00353.png,13,83.5115,27.2124,5
201811121505_00353.png,8,79.9919,26.1921,5
201811121505_00353.png,5,82.3353,16.5265,5
201811121505_00353.png,5,78.9928,26.0195,5
201811121505_00354.png,14,74.3417,26.3053,1
201811121505_00355.png,70,58.1306,19.5287,1
201811121505_00356.png,77,63.2741,23.4903,1
201811121505_00357.png,81,61.9138,22.9121,1
201811121505_00358.png,59,78.5917,26.2644,2
201811121505_00358.png,5,83.1726,27.6806,2
201811121505_00359.png,0,-,-,0
201811121505_00360.png,6,53.9399,65.9309,2
201811121505_00360.png,5,38.9035,65.7728,2
201811121505_00361.png,76,72.8801,24.0117,1
201811121505_00362.png,75,75.711,23.2601,1
201811121505_00363.png,40,75.0248,25.5603,1
201811121505_00364.png,23,87.9243,29.9161,1
201811121505_00365.png,75,79.6611,26.7898,4
201811121505_00365.png,9,80.0519,23.4545,4
201811121505_00365.png,8,81.8555,29.9717,4
201811121505_00365.png,6,81.7348,15.1778,4
201811121505_00366.png,53,76.8447,27.2049,1
201811121505_00367.png,50,72.6948,21.8443,1
201811121505_00368.png,60,81.9908,25.557,3
201811121505_00368.png,5,79.9758,24.494,3
201811121505_00368.png,5,82.1517,15.794,3
201811121505_00369.png,72,86.4978,29.6764,1
201811121505_00370.png,0,-,-,0
201811121505_00371.png,86,71.6691,25.5795,1
201811121505_00372.png,70,63.0619,23.3708,1
201811121505_00373.png,7,90.2069,30.2299,1
201811121505_00374.png,51,85.6998,27.9833,1
201811121505_00375.png,62,78.4132,26.6519,3
201811121505_00375.png,12,82.6027,26.877,3
201811121505_00375.png,5,80.2472,23.7604,3
201811121505_00376.png,0,-,-,0
201811121505_00377.png,53,86.2098,29.4043,1
201811121505_00378.png,94,78.5112,25.8688,1
201811121505_00379.png,9,35.2785,66.3085,1
201811121505_00380.png,85,76.7209,23.0434,1
201811121505_00381.png,14,55.0827,65.7614,1
201811121505_00382.png,89,62.9158,20.926,1
201811121505_00383.png,0,-,-,0
201811121505_00384.png,84,72.2045,21.5814,1
201811121505_00385.png,89,68.18,23.4715,1
201811121505_00386.png,13,66.2129,23.3006,1
201811121505_00387.png,69,86.6747,28.1081,1
201811121505_00388.png,15,80.5676,29.1955,4
201811121505_00388.png,12,85.7085,28.798,4
201811121505_00388.png,8,55.1868,62.5414,4
201811121505_00388.png,5,42.6328,65.0461,4
201811121505_00389.png,20,86.0374,28.4199,2
201811121505_00389.png,8,81.3327,29.3211,2
201811121505_00390.png,33,77.9644,26.3957,3
201811121505_00390.png,7,83.1819,24.991,3
201811121505_00390.png,7,79.5222,29.6031,3
201811121505_00391.png,64,88.8249,33.0942,1
201811121505_00392.png,0,-,-,0
201811121505_00393.png,0,-,-,0
201811121505_00394.png,0,-,-,0
201811121505_00395.png,67,85.8909,30.9125,1
201811121505_00396.png,30,90.4152,37.1756,2
201811121505_00396.png,5,54.1169,67.2852,2
201811121505_00397.png,6,75.9655,23.0904,1
201811121505_00398.png,0,-,-,0
201811121505_00399.png,78,79.5127,26.9323,4
201811121505_00399.png,11,81.5548,29.7988,4
201811121505_00399.png,10,80.0718,23.6392,4
201811121505_00399.png,7,81.7953,15.2099,4
201811121505_00400.png,78,78.6219,25.2917,2
201811121505_00400.png,6,82.7971,26.0419,2
201811121505_00401.png,7,54.7611,67.1489,1
201811121505_00402.png,69,77.3681,24.8114,1
201811121505_00403.png,80,81.9434,26.1327,2
201811121505_00403.png,7,80.674,23.5351,2
201811121505_00404.png,7,53.9528,66.5782,1
201811121505_00405.png,5,55.3007,68.1858,1
201811121505_00406.png,59,69.0006,20.021,1
201811121505_00407.png,56,88.0849,31.645,1
201811121505_00408.png,18,89.8706,34.3537,1
201811121505_00409.png,12,55.7953,67.5878,1
201811121505_00410.png,41,85.4887,30.0903,1
201811121505_00411.png,5,35.7771,65.9913,1
201811121505_00412.png,65,79.5111,27.3109,5
201811121505_00412.png,21,81.527,29.8451,5
201811121505_00412.png,13,79.7414,27.6785,5
201811121505_00412.png,10,81.9493,14.7711,5
201811121505_00412.png,5,80.22,25.4483,5
201811121505_00413.png,60,76.9556,23.0904,1
201811121505_00414.png,96,66.5768,21.1257,1
201811121505_00415.png,0,-,-,0
201811121505_00416.png,0,-,-,0
201811121505_00417.png,5,54.3139,67.5965,1
201811121505_00418.png,95,77.6387,23.219,1
201811121505_00419.png,13,72.378,23.9689,1
201811121505_00420.png,74,79.5356,26.9124,4
201811121505_00420.png,15,81.5968,29.8304,4
